url_length,num_dots,has_https,has_at_symbol,has_ip,domain_length,has_hyphen,subdomain_count,suspicious_tld,url_shortener,special_char_ratio,suspicious_keywords,brand_keywords,is_phishing
60,1,0,0,0,28,1,0,0,1,0.15,0,0,1
60,1,0,0,0,29,1,0,0,0,0.15,0,0,1
59,1,0,0,0,30,1,0,0,0,0.13559322033898305,1,0,1
54,1,0,0,0,23,1,0,0,0,0.14814814814814814,1,0,1
53,1,0,0,0,27,1,0,0,0,0.1509433962264151,0,0,1
63,1,0,0,0,30,1,0,0,0,0.12698412698412698,1,0,1
61,1,0,0,0,24,1,0,0,0,0.13114754098360656,0,0,1
60,1,0,0,0,24,1,0,0,1,0.13333333333333333,0,0,1
57,1,0,0,0,26,1,0,0,0,0.14035087719298245,2,0,1
58,1,0,0,0,27,1,0,0,0,0.13793103448275862,2,0,1
55,1,0,0,0,26,1,0,0,0,0.14545454545454545,1,0,1
58,1,0,0,0,22,1,0,0,1,0.13793103448275862,0,0,1
60,1,0,0,0,27,1,0,0,0,0.13333333333333333,1,0,1
61,1,0,0,0,33,1,0,0,0,0.13114754098360656,2,0,1
60,1,0,0,0,22,1,0,0,0,0.13333333333333333,1,0,1
63,1,0,0,0,26,1,0,0,0,0.12698412698412698,1,0,1
57,1,0,0,0,29,1,0,0,0,0.14035087719298245,1,0,1
20,1,1,0,0,6,0,0,0,0,0.2,0,0,1
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
68,2,1,0,0,15,0,1,0,0,0.16176470588235295,0,0,0
43,2,1,0,0,15,0,1,0,0,0.13953488372093023,0,0,0
76,2,1,0,0,15,0,1,0,0,0.19736842105263158,0,0,0
91,2,1,0,0,15,0,1,0,0,0.10989010989010989,0,0,0
75,2,1,0,0,21,0,1,0,0,0.12,0,1,0
30,2,1,0,0,21,0,1,0,0,0.13333333333333333,0,1,0
106,3,1,0,0,25,0,2,0,0,0.08490566037735849,0,1,0
106,3,1,0,0,25,0,2,0,0,0.09433962264150944,0,1,0
78,3,1,0,0,24,0,2,0,0,0.1282051282051282,0,1,0
33,3,1,0,0,24,0,2,0,0,0.12121212121212122,0,1,0
143,1,1,1,0,10,0,0,0,0,0.11888111888111888,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
50,1,1,0,0,10,0,0,0,0,0.14,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
81,1,1,0,0,10,0,0,0,0,0.16049382716049382,0,0,0
76,2,1,0,0,16,0,1,0,0,0.13157894736842105,0,1,0
25,2,1,0,0,16,0,1,0,0,0.16,0,1,0
69,3,1,0,0,19,0,2,0,0,0.13043478260869565,0,0,0
59,1,1,0,0,9,0,0,0,0,0.15254237288135594,0,0,0
18,1,1,0,0,9,0,0,0,0,0.2222222222222222,0,0,0
51,3,1,0,0,17,0,1,0,0,0.13725490196078433,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
29,1,1,0,0,15,0,0,0,0,0.1724137931034483,0,0,0
24,1,1,0,0,15,0,0,0,1,0.16666666666666666,0,0,0
42,1,1,0,0,15,0,0,0,0,0.14285714285714285,0,0,0
39,1,1,0,0,15,0,0,0,0,0.15384615384615385,0,0,0
41,1,1,0,0,15,0,0,0,1,0.12195121951219512,0,0,0
55,1,1,0,0,15,0,0,0,1,0.16363636363636364,0,0,0
33,2,1,0,0,15,0,1,0,0,0.21212121212121213,0,1,0
72,2,1,0,0,15,0,1,0,0,0.125,0,1,0
35,2,1,0,0,16,0,1,0,0,0.14285714285714285,0,1,0
32,2,1,0,0,18,0,1,0,0,0.15625,0,0,0
123,2,1,0,0,18,0,1,0,0,0.06504065040650407,0,0,0
41,1,1,0,0,13,0,0,0,0,0.12195121951219512,0,0,0
22,1,1,0,0,13,0,0,0,0,0.18181818181818182,0,0,0
115,2,1,0,0,16,0,1,0,0,0.1391304347826087,0,0,0
45,2,1,0,0,16,0,1,0,0,0.15555555555555556,0,0,0
20,1,1,0,0,11,0,0,0,1,0.2,0,0,0
58,1,1,0,0,11,0,0,0,1,0.15517241379310345,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
43,2,1,0,0,18,0,1,0,0,0.11627906976744186,0,0,0
56,1,1,0,0,18,0,0,0,0,0.125,0,0,0
34,2,1,0,0,17,0,1,0,0,0.11764705882352941,0,0,0
49,2,1,0,0,15,0,1,0,0,0.1836734693877551,0,0,0
49,1,1,0,0,12,0,0,0,0,0.16326530612244897,1,0,0
41,2,1,0,0,27,0,1,0,0,0.0975609756097561,1,0,0
31,2,1,0,0,17,0,1,0,0,0.16129032258064516,0,0,0
80,1,1,0,0,16,0,0,0,0,0.15,0,0,0
23,1,1,0,0,14,1,0,0,0,0.21739130434782608,0,0,0
30,1,1,0,0,12,0,0,0,0,0.16666666666666666,0,0,0
34,1,1,0,0,10,0,0,0,0,0.17647058823529413,0,0,0
46,1,1,0,0,15,0,0,0,0,0.13043478260869565,0,0,0
25,1,1,0,0,16,0,0,0,0,0.16,0,0,0
34,2,1,0,0,12,0,1,0,0,0.14705882352941177,0,0,0
27,1,1,0,0,18,0,0,0,0,0.14814814814814814,0,0,0
63,2,1,0,0,22,0,1,0,0,0.09523809523809523,0,1,0
30,2,1,0,0,21,1,1,0,0,0.16666666666666666,0,0,0
46,1,1,0,0,16,0,0,0,0,0.10869565217391304,0,0,0
93,2,1,0,0,14,0,1,0,0,0.21505376344086022,0,0,0
33,2,1,0,0,14,0,1,0,0,0.15151515151515152,0,0,0
56,2,1,0,0,14,0,1,0,0,0.125,0,0,0
49,2,1,0,0,18,0,1,0,0,0.16326530612244897,0,0,0
42,2,1,0,0,18,0,1,0,0,0.14285714285714285,0,0,0
42,3,1,0,0,20,0,1,0,0,0.11904761904761904,0,0,0
37,2,1,0,0,18,0,1,0,0,0.10810810810810811,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
34,1,1,0,0,15,0,0,0,0,0.14705882352941177,0,0,0
16,1,1,0,0,7,0,0,0,0,0.25,0,0,0
34,1,1,0,0,10,0,0,0,0,0.17647058823529413,0,0,0
15,1,1,0,0,6,0,0,0,0,0.26666666666666666,0,0,0
29,2,1,0,0,20,0,1,0,0,0.13793103448275862,0,0,0
60,1,1,0,0,11,0,0,0,0,0.16666666666666666,0,0,0
26,1,1,0,0,12,0,0,0,0,0.15384615384615385,0,0,0
46,2,1,0,0,17,0,1,0,0,0.10869565217391304,0,0,0
39,1,1,0,0,13,0,0,0,0,0.1282051282051282,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
46,2,1,0,0,16,0,1,0,0,0.15217391304347827,1,0,0
38,2,1,0,0,11,0,0,0,0,0.13157894736842105,0,0,0
26,1,1,0,0,11,0,0,0,0,0.19230769230769232,0,0,0
33,1,1,0,0,15,0,0,0,0,0.15151515151515152,0,0,0
36,2,1,0,0,17,0,1,0,0,0.1111111111111111,0,0,0
53,1,1,0,0,12,0,0,0,0,0.09433962264150944,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
94,2,1,0,0,13,0,1,0,0,0.11702127659574468,0,0,0
33,1,1,0,0,10,0,0,0,0,0.21212121212121213,0,0,0
46,1,1,0,0,14,0,0,0,0,0.13043478260869565,0,0,0
33,2,1,0,0,17,0,1,0,0,0.12121212121212122,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
63,1,1,0,0,13,0,0,0,0,0.14285714285714285,0,0,0
41,4,1,0,0,17,0,1,0,0,0.12195121951219512,1,0,0
23,3,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
30,3,1,0,0,18,0,1,0,0,0.16666666666666666,0,0,0
27,3,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
38,1,1,0,0,12,0,0,0,1,0.13157894736842105,0,0,0
29,1,1,0,0,8,0,0,0,0,0.1724137931034483,0,0,0
23,1,1,0,0,11,0,0,0,0,0.21739130434782608,0,0,0
27,1,1,0,0,9,0,0,0,0,0.18518518518518517,0,0,0
35,2,1,0,0,17,0,1,0,0,0.11428571428571428,0,0,0
35,1,1,0,0,9,0,0,0,0,0.11428571428571428,0,0,0
111,2,1,0,0,15,0,1,0,0,0.10810810810810811,0,1,0
34,2,1,0,0,15,0,1,0,0,0.20588235294117646,0,1,0
45,2,1,0,0,20,0,1,0,0,0.13333333333333333,0,1,0
67,3,1,0,0,25,0,1,0,0,0.08955223880597014,0,0,0
22,1,1,0,0,13,0,0,0,0,0.18181818181818182,0,0,0
29,1,1,0,0,20,1,0,0,0,0.1724137931034483,0,0,0
24,1,1,0,0,9,0,0,0,0,0.20833333333333334,0,0,0
49,1,1,0,0,13,0,0,0,0,0.1836734693877551,0,0,0
63,1,1,0,0,12,0,0,0,0,0.14285714285714285,0,0,0
23,1,1,0,0,10,0,0,0,1,0.17391304347826086,0,0,0
28,1,1,0,0,7,0,0,0,0,0.17857142857142858,0,0,0
57,1,1,0,0,12,0,0,0,0,0.17543859649122806,0,0,0
49,2,1,0,0,16,0,0,0,0,0.16326530612244897,0,0,0
64,1,1,0,0,13,0,0,0,0,0.171875,0,0,0
77,1,1,0,0,8,0,0,0,0,0.19480519480519481,0,0,0
36,1,1,0,0,6,0,0,0,0,0.19444444444444445,0,0,0
22,1,1,0,0,8,0,0,0,0,0.22727272727272727,0,0,0
26,2,1,0,0,12,0,1,0,0,0.15384615384615385,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
67,3,1,0,0,23,0,1,0,0,0.08955223880597014,0,0,0
19,1,1,0,0,10,1,0,0,0,0.2631578947368421,0,0,0
51,2,1,0,0,23,0,1,0,0,0.09803921568627451,0,0,0
42,1,1,0,0,12,0,0,0,0,0.14285714285714285,0,0,0
39,2,1,0,0,17,0,1,0,0,0.1282051282051282,0,0,0
31,2,1,0,0,15,0,1,0,0,0.16129032258064516,0,0,0
30,2,1,0,0,21,0,1,0,0,0.13333333333333333,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
80,2,1,0,0,14,0,1,0,1,0.125,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
47,2,1,0,0,15,0,1,0,0,0.1702127659574468,1,0,0
308,2,1,0,0,14,0,1,0,0,0.05194805194805195,0,1,0
78,5,1,0,0,11,0,1,0,0,0.08974358974358974,0,0,0
32,2,1,0,0,15,0,1,0,0,0.15625,1,0,0
48,2,1,0,0,14,0,1,0,0,0.1875,0,1,0
274,9,1,0,0,12,0,1,0,0,0.12043795620437957,0,0,0
172,6,1,0,0,18,0,1,0,0,0.10465116279069768,0,0,0
507,3,1,0,0,12,0,1,0,0,0.11045364891518737,0,0,0
45,2,1,0,0,16,0,1,0,0,0.15555555555555556,0,0,0
125,2,1,0,0,16,0,1,0,0,0.104,0,0,0
30,2,1,0,0,16,0,1,0,0,0.16666666666666666,0,0,0
27,1,1,0,0,12,0,0,0,0,0.2222222222222222,0,0,0
31,3,1,0,0,15,0,1,0,0,0.16129032258064516,0,0,0
43,2,1,0,0,21,0,1,0,1,0.13953488372093023,0,0,0
18,1,1,0,0,5,0,0,0,0,0.2222222222222222,0,0,0
56,1,1,0,0,5,0,0,0,0,0.125,0,0,0
20,1,1,0,0,5,0,0,0,0,0.2,0,0,0
38,3,1,0,0,17,0,1,0,0,0.21052631578947367,0,0,0
40,2,1,0,0,17,0,1,0,0,0.15,0,0,0
51,2,1,0,0,17,0,1,0,0,0.13725490196078433,0,0,0
44,2,1,0,0,17,0,1,0,0,0.13636363636363635,0,0,0
43,4,1,0,0,16,0,1,0,0,0.09302325581395349,0,0,0
91,2,1,0,0,16,0,1,0,0,0.15384615384615385,0,0,0
97,5,1,0,0,16,0,1,0,0,0.1134020618556701,0,0,0
29,2,1,0,0,13,0,1,0,0,0.1724137931034483,0,0,0
40,2,1,0,0,15,0,1,0,0,0.125,0,0,0
43,2,1,0,0,15,0,1,0,1,0.13953488372093023,0,0,0
31,2,1,0,0,12,0,1,0,0,0.1935483870967742,0,0,0
30,2,1,0,0,11,0,1,0,0,0.16666666666666666,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
82,2,1,1,0,14,0,1,0,0,0.17073170731707318,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,1,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,1,0
26,2,1,0,0,17,0,1,0,1,0.15384615384615385,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
23,2,1,0,0,14,0,1,0,1,0.17391304347826086,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
24,2,1,0,0,11,0,1,0,0,0.16666666666666666,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
31,2,1,0,0,22,0,1,0,1,0.12903225806451613,0,0,0
28,2,1,0,0,19,0,1,0,0,0.14285714285714285,0,0,0
26,2,1,0,0,17,0,1,0,1,0.15384615384615385,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
21,3,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
22,3,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
24,2,1,0,0,15,0,1,0,1,0.16666666666666666,0,0,0
23,2,1,0,0,14,0,1,0,1,0.17391304347826086,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
26,2,1,0,0,17,0,1,0,1,0.15384615384615385,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
57,2,1,0,0,14,0,1,0,0,0.17543859649122806,0,1,0
62,2,1,0,0,14,0,1,0,0,0.14516129032258066,0,1,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
64,2,1,0,0,14,0,1,0,1,0.15625,0,0,0
60,3,1,0,0,14,0,1,0,0,0.13333333333333333,0,0,0
64,3,1,0,0,15,0,1,0,0,0.140625,0,0,0
56,2,1,0,0,16,0,1,0,0,0.14285714285714285,0,0,0
76,1,1,0,0,17,0,0,0,0,0.14473684210526316,0,0,0
62,2,1,0,0,15,0,1,0,1,0.14516129032258066,0,0,0
55,2,1,0,0,12,0,1,0,0,0.21818181818181817,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
28,2,1,0,0,19,0,1,0,0,0.14285714285714285,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
30,2,1,0,0,21,0,1,0,0,0.13333333333333333,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,1,0
32,2,1,0,0,23,0,1,0,0,0.125,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
28,2,1,0,0,19,0,1,0,0,0.14285714285714285,0,0,0
30,2,1,0,0,21,0,1,0,1,0.13333333333333333,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
33,2,1,0,0,24,0,1,0,0,0.12121212121212122,0,0,0
35,2,1,0,0,26,0,1,0,0,0.11428571428571428,0,0,0
29,4,1,0,0,20,0,3,0,0,0.13793103448275862,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
28,2,1,0,0,19,0,1,0,0,0.14285714285714285,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
25,2,1,0,0,16,0,1,0,1,0.16,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
21,2,1,0,0,12,0,1,0,1,0.19047619047619047,0,0,0
26,2,1,0,0,17,0,1,0,1,0.15384615384615385,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,1,0
28,2,1,0,0,19,0,1,0,0,0.14285714285714285,0,1,0
22,3,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
33,2,1,0,0,15,0,1,0,0,0.15151515151515152,0,1,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,1,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,1,0
25,2,1,0,0,16,0,1,0,0,0.16,0,1,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,1,0
26,2,1,0,0,17,0,1,0,0,0.15384615384615385,0,1,0
29,2,1,0,0,20,0,1,0,0,0.13793103448275862,0,1,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
24,2,1,0,0,15,0,1,0,1,0.16666666666666666,0,0,0
26,3,1,0,0,17,0,1,0,0,0.15384615384615385,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
29,2,1,0,0,20,0,1,0,0,0.13793103448275862,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,3,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
23,1,1,0,0,14,0,0,0,0,0.17391304347826086,0,0,0
24,1,1,0,0,15,0,0,0,0,0.16666666666666666,0,0,0
21,1,1,0,0,12,0,0,0,0,0.19047619047619047,0,0,0
24,1,1,0,0,15,0,0,0,1,0.16666666666666666,0,0,0
21,1,1,0,0,12,0,0,0,0,0.19047619047619047,0,0,0
18,1,1,0,0,9,0,0,0,0,0.2222222222222222,0,0,0
21,1,1,0,0,12,0,0,0,1,0.19047619047619047,0,0,0
22,1,1,0,0,13,0,0,0,0,0.18181818181818182,0,0,0
25,1,1,0,0,16,0,0,0,0,0.16,0,0,0
22,1,1,0,0,13,0,0,0,0,0.18181818181818182,0,0,0
26,1,1,0,0,17,0,0,0,0,0.15384615384615385,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
22,1,1,0,0,13,0,0,0,0,0.18181818181818182,0,0,0
15,1,1,0,0,6,0,0,0,0,0.26666666666666666,0,0,0
23,1,1,0,0,14,0,0,0,0,0.17391304347826086,0,0,0
25,1,1,0,0,16,0,0,0,0,0.16,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
19,1,1,0,0,10,0,0,0,1,0.21052631578947367,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,1,0
28,2,1,0,0,19,0,1,0,1,0.14285714285714285,0,0,0
25,1,1,0,0,16,0,0,0,0,0.16,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
20,1,1,0,0,11,0,0,0,0,0.2,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
19,1,1,0,0,10,0,0,0,0,0.21052631578947367,0,0,0
18,1,1,0,0,9,0,0,0,0,0.2222222222222222,0,0,0
23,1,1,0,0,14,0,0,0,0,0.17391304347826086,0,0,0
48,2,1,0,0,14,0,1,0,0,0.20833333333333334,0,1,0
51,3,1,0,0,12,0,1,0,0,0.17647058823529413,0,0,0
61,2,1,0,0,15,0,1,0,0,0.13114754098360656,0,0,0
59,2,1,0,0,14,0,1,0,0,0.15254237288135594,0,1,0
61,2,1,0,0,16,0,1,0,0,0.18032786885245902,0,0,0
57,2,1,0,0,14,0,1,0,1,0.21052631578947367,0,0,0
72,2,1,0,0,12,0,1,0,0,0.1527777777777778,0,0,0
73,2,1,0,0,16,0,1,0,0,0.136986301369863,0,0,0
58,1,1,0,0,11,0,0,0,0,0.1724137931034483,0,0,0
48,2,1,0,0,12,0,1,0,0,0.14583333333333334,0,0,0
76,2,1,0,0,22,0,1,0,1,0.14473684210526316,0,0,0
85,3,1,0,0,15,0,1,0,0,0.12941176470588237,0,0,0
71,2,1,0,0,19,0,1,0,0,0.15492957746478872,0,0,0
77,2,1,0,0,11,0,1,0,0,0.15584415584415584,0,0,0
46,2,1,0,0,11,0,1,0,0,0.15217391304347827,0,0,0
74,2,1,0,0,11,0,1,0,0,0.12162162162162163,0,0,0
73,2,1,0,0,17,0,1,0,0,0.1506849315068493,0,0,0
74,3,1,0,0,15,0,1,0,0,0.14864864864864866,0,0,0
75,2,1,0,0,15,0,1,0,0,0.16,0,0,0
76,2,1,0,0,26,0,1,0,0,0.13157894736842105,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
22,3,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
24,2,1,0,0,15,0,1,0,0,0.16666666666666666,0,0,0
28,3,1,0,0,19,0,1,0,0,0.14285714285714285,0,0,0
23,3,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
27,3,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
19,2,1,0,0,10,0,1,0,0,0.21052631578947367,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
25,2,1,0,0,16,1,1,0,0,0.2,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
42,2,1,0,0,14,0,1,0,1,0.21428571428571427,0,0,0
48,2,1,0,0,13,0,1,0,0,0.14583333333333334,0,0,0
59,2,1,0,0,13,0,1,0,0,0.15254237288135594,0,0,0
72,3,1,0,0,15,0,1,0,0,0.125,0,0,0
49,3,1,0,0,11,0,1,0,0,0.14285714285714285,0,0,0
52,2,1,0,0,15,0,1,0,0,0.1346153846153846,0,0,0
50,2,1,0,0,17,0,1,0,1,0.14,0,0,0
58,3,1,0,0,13,0,1,0,0,0.13793103448275862,0,0,0
48,2,1,0,0,17,0,1,0,0,0.14583333333333334,0,0,0
58,2,1,0,0,26,0,1,0,0,0.1206896551724138,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
32,3,1,0,0,23,0,1,0,0,0.125,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
27,2,1,0,0,18,0,1,0,0,0.14814814814814814,0,0,0
25,2,1,0,0,16,0,1,0,1,0.16,0,0,0
25,2,1,0,0,16,0,1,0,0,0.16,0,0,0
23,2,1,0,0,14,0,1,0,0,0.17391304347826086,0,0,0
22,2,1,0,0,13,0,1,0,0,0.18181818181818182,0,0,0
21,2,1,0,0,12,0,1,0,0,0.19047619047619047,0,0,0
20,2,1,0,0,11,0,1,0,0,0.2,0,0,0
30,2,1,0,0,21,1,1,0,0,0.16666666666666666,0,0,0
