url_length,num_dots,num_special_chars,uses_http,has_ip,has_at_symbol,has_hyphen,is_shortened,num_subdomains,is_phishing
58,1,7,1,0,0,1,0,0,1
49,1,8,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,1,0,1
45,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
45,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
58,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
61,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
59,1,7,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
49,1,7,1,0,0,1,0,0,1
58,1,7,1,0,0,1,0,0,1
63,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
42,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
44,1,7,1,0,0,1,1,0,1
44,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
47,1,7,1,0,0,1,1,0,1
51,1,7,1,0,0,1,1,0,1
56,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
44,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
59,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
59,1,7,1,0,0,1,0,0,1
62,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,1,0,1
54,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
49,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
58,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
45,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
48,1,7,1,0,0,1,1,0,1
49,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
47,1,8,1,0,0,1,0,0,1
59,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
45,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,1,0,1
49,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
44,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
44,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
49,1,8,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
44,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
45,1,7,1,0,0,1,1,0,1
47,1,7,1,0,0,1,0,0,1
44,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
47,1,7,1,0,0,1,1,0,1
57,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
49,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,1,0,1
55,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
47,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
47,1,7,1,0,0,1,1,0,1
51,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,1,0,1
47,1,7,1,0,0,1,0,0,1
56,1,7,1,0,0,1,0,0,1
62,1,7,1,0,0,1,1,0,1
41,1,7,1,0,0,1,0,0,1
43,1,7,1,0,0,1,1,0,1
46,1,7,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
47,1,6,1,0,0,1,0,0,1
53,1,7,1,0,0,1,0,0,1
49,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
55,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
57,1,7,1,0,0,1,0,0,1
50,1,7,1,0,0,1,0,0,1
49,1,7,1,0,0,1,0,0,1
48,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
52,1,7,1,0,0,1,0,0,1
43,1,7,1,0,0,1,0,0,1
51,1,7,1,0,0,1,0,0,1
54,1,7,1,0,0,1,0,0,1
46,1,7,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,1,0,1
63,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,1,0,1
63,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
62,1,7,1,0,0,1,0,0,1
75,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
68,1,8,1,0,0,1,0,0,1
73,1,10,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
67,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
59,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,1,0,1
57,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,1,0,1
65,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,1,0,1
68,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,1,0,1
55,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,1,0,1
45,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,1,0,1
65,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
61,1,9,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
50,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
60,1,9,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,1,0,1
63,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
65,1,7,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,1,0,1
69,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,1,0,1
56,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,1,0,1
64,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,1,0,1
58,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
51,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,1,0,1
64,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
50,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
71,1,8,1,0,0,1,0,0,1
58,1,7,1,0,0,1,1,0,1
63,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,1,0,1
59,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
74,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,1,0,1
65,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,1,0,1
59,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
64,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,1,0,1
55,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,1,0,1
64,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
61,1,9,1,0,0,1,0,0,1
65,1,9,1,0,0,1,0,0,1
63,1,9,1,0,0,1,1,0,1
62,1,9,1,0,0,1,0,0,1
57,1,9,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
56,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
50,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
51,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
55,1,9,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
62,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
93,1,10,1,0,0,1,0,0,1
70,1,9,1,0,0,1,0,0,1
70,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
82,1,11,1,0,0,1,0,0,1
63,1,8,1,0,0,1,1,0,1
59,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
61,1,7,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
66,1,9,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
68,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
63,1,7,1,0,0,1,1,0,1
53,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
62,1,7,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,1,0,1
63,1,7,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
68,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
70,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
52,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
66,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,1,0,1
58,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,1,0,1
58,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
69,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
68,1,8,1,0,0,1,1,0,1
57,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
70,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
66,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
63,1,7,1,0,0,1,0,0,1
67,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,1,0,1
67,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
62,1,7,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
65,1,8,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
55,1,8,1,0,0,1,0,0,1
56,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,1,0,1
59,1,8,1,0,0,1,0,0,1
58,1,7,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,1,0,1
62,1,9,1,0,0,1,0,0,1
64,1,8,1,0,0,1,0,0,1
49,1,8,1,0,0,1,0,0,1
62,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,1,0,1
63,1,8,1,0,0,1,1,0,1
61,1,8,1,0,0,1,0,0,1
60,1,9,1,0,0,1,1,0,1
60,1,9,1,0,0,1,0,0,1
59,1,8,1,0,0,1,0,0,1
54,1,8,1,0,0,1,0,0,1
53,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,1,0,1
57,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,0,0,1
55,1,8,1,0,0,1,0,0,1
58,1,8,1,0,0,1,1,0,1
60,1,8,1,0,0,1,0,0,1
61,1,8,1,0,0,1,0,0,1
60,1,8,1,0,0,1,0,0,1
63,1,8,1,0,0,1,0,0,1
57,1,8,1,0,0,1,0,0,1
20,1,4,0,0,0,0,0,0,1
24,2,4,0,0,0,0,0,1,0
68,2,11,0,0,0,0,0,1,0
43,2,6,0,0,0,0,0,1,0
76,2,15,0,0,0,0,0,1,0
91,2,10,0,0,0,0,0,1,0
75,2,9,0,0,0,0,0,1,0
30,2,4,0,0,0,0,0,1,0
106,3,9,0,0,0,0,0,2,0
106,3,10,0,0,0,0,0,2,0
78,3,10,0,0,0,0,0,2,0
33,3,4,0,0,0,0,0,2,0
143,1,17,0,0,1,0,0,0,0
19,1,4,0,0,0,0,0,0,0
50,1,7,0,0,0,0,0,0,0
19,1,4,0,0,0,0,0,0,0
81,1,13,0,0,0,0,0,0,0
76,2,10,0,0,0,0,0,1,0
25,2,4,0,0,0,0,0,1,0
69,3,9,0,0,0,0,0,2,0
59,1,9,0,0,0,0,0,0,0
18,1,4,0,0,0,0,0,0,0
51,3,7,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
29,1,5,0,0,0,0,0,0,0
24,1,4,0,0,0,0,1,0,0
42,1,6,0,0,0,0,0,0,0
39,1,6,0,0,0,0,0,0,0
41,1,5,0,0,0,0,1,0,0
55,1,9,0,0,0,0,1,0,0
33,2,7,0,0,0,0,0,1,0
72,2,9,0,0,0,0,0,1,0
35,2,5,0,0,0,0,0,1,0
32,2,5,0,0,0,0,0,1,0
123,2,8,0,0,0,0,0,1,0
41,1,5,0,0,0,0,0,0,0
22,1,4,0,0,0,0,0,0,0
115,2,16,0,0,0,0,0,1,0
45,2,7,0,0,0,0,0,1,0
20,1,4,0,0,0,0,1,0,0
58,1,9,0,0,0,0,1,0,0
27,2,4,0,0,0,0,0,1,0
43,2,5,0,0,0,0,0,1,0
56,1,7,0,0,0,0,0,0,0
34,2,4,0,0,0,0,0,1,0
49,2,9,0,0,0,0,0,1,0
49,1,8,0,0,0,0,0,0,0
41,2,4,0,0,0,0,0,1,0
31,2,5,0,0,0,0,0,1,0
80,1,12,0,0,0,0,0,0,0
23,1,5,0,0,0,1,0,0,0
30,1,5,0,0,0,0,0,0,0
34,1,6,0,0,0,0,0,0,0
46,1,6,0,0,0,0,0,0,0
25,1,4,0,0,0,0,0,0,0
34,2,5,0,0,0,0,0,1,0
27,1,4,0,0,0,0,0,0,0
63,2,6,0,0,0,0,0,1,0
30,2,5,0,0,0,1,0,1,0
46,1,5,0,0,0,0,0,0,0
93,2,18,0,0,0,0,0,1,0
33,2,5,0,0,0,0,0,1,0
56,2,7,0,0,0,0,0,1,0
49,2,8,0,0,0,0,0,1,0
42,2,6,0,0,0,0,0,1,0
42,3,5,0,0,0,0,0,1,0
37,2,4,0,0,0,0,0,1,0
26,2,4,0,0,0,0,0,1,0
34,1,5,0,0,0,0,0,0,0
16,1,4,0,0,0,0,0,0,0
34,1,6,0,0,0,0,0,0,0
15,1,4,0,0,0,0,0,0,0
29,2,4,0,0,0,0,0,1,0
60,1,10,0,0,0,0,0,0,0
26,1,4,0,0,0,0,0,0,0
46,2,5,0,0,0,0,0,1,0
39,1,5,0,0,0,0,0,0,0
25,2,4,0,0,0,0,0,1,0
46,2,7,0,0,0,0,0,1,0
38,2,5,0,0,0,0,0,0,0
26,1,5,0,0,0,0,0,0,0
33,1,5,0,0,0,0,0,0,0
36,2,4,0,0,0,0,0,1,0
53,1,5,0,0,0,0,0,0,0
22,2,4,0,0,0,0,0,1,0
94,2,11,0,0,0,0,0,1,0
33,1,7,0,0,0,0,0,0,0
46,1,6,0,0,0,0,0,0,0
33,2,4,0,0,0,0,0,1,0
