has_ip,has_https,suspicious_tld,domain_length,subdomain_count,excessive_subdomains,ultra_excessive_subdomains,has_hyphen_in_domain,multiple_hyphens,high_digit_ratio,high_domain_entropy,url_length,extremely_long_url,suspicious_url_length,deep_path,long_query,path_length,query_length,keyword_count,has_phishing_keywords,multiple_phishing_keywords,has_brand_impersonation,has_suspicious_domain_pattern,is_shortener,has_at_symbol,has_double_slash,special_char_density,high_special_char_density,homograph_risk,potential_typosquatting,risk_factor_count,multiple_critical_risks,ultra_high_risk,is_phishing
0,1,0,9,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,57,0,0,0,0,35,0,0,0,0,1,0,0,0,0,0.07017543859649122,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,62,0,0,0,1,7,32,0,0,0,1,0,0,0,0,0.06451612903225806,0,0,0,1,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,64,0,0,1,0,42,0,0,0,0,0,0,1,0,0,0.015625,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,60,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,64,0,0,1,0,41,0,0,0,0,0,0,0,0,0,0.015625,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,56,0,0,1,0,32,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,13,0,0,0,0,0,0,1,76,0,1,0,0,51,0,0,0,0,0,0,0,0,0,0.06578947368421052,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,62,0,0,0,0,25,13,0,0,0,0,0,1,0,0,0.04838709677419355,0,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,55,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0.10909090909090909,1,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,13,1,0,0,0,0,0,1,30,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,10,1,0,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,15,1,0,0,0,0,0,1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,10,1,0,0,0,0,0,1,27,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,13,1,0,0,0,0,0,0,30,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,16,1,0,0,0,0,0,1,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,18,1,0,0,0,0,0,1,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,3,1,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,0,0,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,9,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,3,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,33,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,7,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,12,1,0,0,0,0,0,1,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,0,0,0,0,0,0,1,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,8,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,0,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,9,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,12,0,0,0,0,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,9,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,13,0,0,0,0,0,0,1,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,9,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,0,0,0,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,12,0,0,0,0,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0
0,1,0,9,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.0,0,0,0,2,1,0,0
0,1,0,12,0,0,0,0,0,0,1,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,0,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,10,0,0,0,0,0,0,1,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,48,0,0,0,0,2,23,0,0,0,1,0,0,0,0,0.125,1,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,51,0,0,0,0,11,19,0,0,0,0,0,0,0,0,0.058823529411764705,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,61,0,0,0,0,8,29,0,0,0,1,0,0,0,0,0.04918032786885246,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,59,0,0,0,0,7,29,0,0,0,1,0,0,0,0,0.06779661016949153,0,0,0,1,0,0,0
0,1,0,8,1,0,0,0,0,0,0,61,0,0,0,0,12,24,0,0,0,1,0,0,0,0,0.08196721311475409,0,0,0,1,0,0,0
0,1,0,6,1,0,0,0,0,0,0,57,0,0,1,0,14,20,0,0,0,0,0,1,0,0,0.08771929824561403,0,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,72,0,0,0,1,7,44,0,0,0,0,0,0,0,0,0.08333333333333333,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,73,0,0,1,0,20,28,0,0,0,1,0,0,0,0,0.0410958904109589,0,0,0,1,0,0,0
0,1,0,7,0,0,0,0,0,0,0,58,0,0,0,1,7,31,0,0,0,1,0,0,0,0,0.10344827586206896,1,0,0,1,0,0,0
0,1,0,4,1,0,0,0,0,0,0,48,0,0,0,0,7,20,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0
0,1,0,14,1,0,0,0,0,0,1,76,0,1,1,0,46,0,0,0,0,0,0,1,0,0,0.02631578947368421,0,0,0,1,0,0,0
0,1,0,7,1,0,0,0,0,0,0,85,0,1,1,0,62,0,0,0,0,0,0,0,0,0,0.011764705882352941,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,0,0,1,71,0,0,1,0,44,0,0,0,0,0,0,0,0,0,0.04225352112676056,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,77,0,1,1,0,58,0,0,0,0,0,0,0,0,0,0.03896103896103896,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,46,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0.043478260869565216,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,74,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0.05405405405405406,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,73,0,0,1,0,48,0,0,0,0,0,0,0,0,0,0.0547945205479452,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,74,0,0,1,0,51,0,0,0,0,0,0,0,0,0,0.02702702702702703,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,75,0,0,1,0,52,0,1,1,0,0,0,0,0,0,0.06666666666666667,0,0,0,0,0,0,0
0,1,0,18,1,0,0,0,0,0,1,76,0,1,0,0,42,0,0,0,0,0,0,0,0,0,0.05263157894736842,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,1,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,42,0,0,1,0,20,0,0,0,0,0,0,1,0,0,0.047619047619047616,0,0,0,1,0,0,0
0,1,0,5,1,0,0,0,0,0,0,48,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0.020833333333333332,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,59,0,0,0,0,26,11,0,0,0,0,0,0,0,0,0.05084745762711865,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,72,0,0,0,0,35,13,0,0,0,0,0,0,0,0,0.041666666666666664,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,49,0,0,0,0,18,11,0,0,0,0,0,0,0,0,0.04081632653061224,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,52,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0.038461538461538464,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,50,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0.02,0,0,0,1,0,0,0
0,1,0,5,1,0,0,0,0,0,0,58,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0.034482758620689655,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,48,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0.020833333333333332,0,0,0,0,0,0,0
0,1,0,18,1,0,0,0,0,0,1,58,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0.017241379310344827,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,12,1,0,0,0,0,0,1,32,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,11,1,0,0,0,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,8,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0,0,0,1,0,0,0
0,1,0,9,1,0,0,0,0,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,13,1,0,0,1,0,0,1,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03333333333333333,0,0,0,0,0,0,0
0,1,0,5,1,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,4,1,0,0,0,0,0,0,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,7,1,0,0,0,0,0,0,24,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,3,1,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,6,1,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,2,1,0,0,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,14,1,0,0,0,0,0,1,31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
0,1,0,9,1,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0
